id,source_account,customer_email,customer_name,customer_phone,location,product_name,booking_created_at,visit_datetime,status,participants,gross_amount,net_amount,paid_amount,end_time,promotion_name,booking_source,private_event,is_canceled,cancelation_time,cancelation_agent,creation_agent,last_change_time,last_change_agent,is_no_show,coupon_codes_json,is_member,membership_end
bookeo_helsinki_001078,helsinki,customer_brianschwart_helsinki_01078@example.com,Brian Schwartz,(317)976-7977,Northern Sauna Helsinki,Sauna 90 min,2026-02-18T10:15:00,2026-04-17T10:15:00,completed,4,396.0,327.27,327.27,2026-04-17T11:45:00,,instagram,false,false,,,system,2026-02-18T10:15:00,system,false,[],False,
bookeo_helsinki_001079,helsinki,customer_toddknox_helsinki_01079@example.com,Todd Knox,6066177894,Northern Sauna Helsinki,Sauna 120 min,2026-03-05T18:00:00,2026-04-17T18:00:00,completed,2,198.0,163.64,163.64,2026-04-17T20:00:00,,affiliate,false,false,,,system,2026-03-05T18:00:00,system,false,[],False,
bookeo_oslo_001010,oslo,customer_samuelalvara_oslo_01010@example.com,Samuel Alvarado,+1-370-730-3687x3391,Northern Sauna Oslo,Sauna 120 min,2026-04-05T11:00:00,2026-04-17T11:00:00,completed,2,198.0,163.64,163.64,2026-04-17T13:00:00,,,false,false,,,system,2026-04-05T11:00:00,system,false,[],True,2026-08-25
bookeo_oslo_001011,oslo,customer_dawnatkins_oslo_01011@example.com,Dawn Atkins,4134134874,Northern Sauna Oslo,Sauna 120 min,2026-03-14T11:45:00,2026-04-17T11:45:00,completed,2,198.0,163.64,163.64,2026-04-17T13:45:00,,gift_card,false,false,,,system,2026-03-14T11:45:00,system,false,[],False,
bookeo_oslo_001012,oslo,customer_denisesilva_oslo_01012@example.com,Denise Silva,+1-335-224-1439x840,Northern Sauna Oslo,Sauna 60 min,2026-03-08T18:45:00,2026-04-17T18:45:00,completed,3,297.0,245.45,245.45,2026-04-17T19:45:00,Member discount,instagram,false,false,,,system,2026-03-08T18:45:00,system,false,[],False,
bookeo_copenhagen_001003,copenhagen,customer_michaelmeyer_copenhagen_01003@example.com,Michael Meyer,944.888.0192x763,Northern Sauna Copenhagen,Sauna 90 min,2026-04-07T16:15:00,2026-04-17T16:15:00,completed,2,198.0,163.64,163.64,2026-04-17T17:45:00,,google,false,false,,,system,2026-04-07T16:15:00,system,false,[],True,2026-05-09
bookeo_copenhagen_001004,copenhagen,customer_juanjoseph_copenhagen_01004@example.com,Juan Joseph,(650)799-4241,Northern Sauna Copenhagen,Sauna 90 min,2026-04-17T20:45:00,2026-04-17T20:45:00,completed,4,396.0,327.27,327.27,2026-04-17T22:15:00,,,false,false,,,system,2026-04-17T20:45:00,system,false,[],True,2027-04-05
bookeo_copenhagen_001005,copenhagen,customer_ronaldaguila_copenhagen_01005@example.com,Ronald Aguilar,001-299-814-3004,Northern Sauna Copenhagen,Sauna 90 min,2026-03-27T16:30:00,2026-04-17T16:30:00,completed,3,297.0,245.45,245.45,2026-04-17T18:00:00,Member discount,gift_card,false,false,,,system,2026-03-27T16:30:00,system,false,[],False,
bookeo_bergen_000680,bergen,customer_josephpayne_bergen_00680@example.com,Joseph Payne,001-398-647-5951x8656,Northern Sauna Bergen,Sauna 60 min,2026-04-10T20:15:00,2026-04-17T20:15:00,completed,4,396.0,327.27,327.27,2026-04-17T21:15:00,,direct,false,false,,,system,2026-04-10T20:15:00,system,false,[],False,
bookeo_stockholm_001443,stockholm,customer_peteringram_stockholm_01443@example.com,Peter Ingram,940-660-0532x589,Northern Sauna Stockholm,Sauna 120 min,2026-04-15T15:15:00,2026-04-18T15:15:00,completed,4,396.0,327.27,327.27,2026-04-18T17:15:00,,direct,false,false,,,system,2026-04-15T15:15:00,system,false,[],True,2026-12-21
bookeo_stockholm_001444,stockholm,customer_drvaleriesny_stockholm_01444@example.com,Dr. Valerie Snyder,(910)569-8357,Northern Sauna Stockholm,Sauna 120 min,2026-03-25T12:00:00,2026-04-18T12:00:00,completed,6,594.0,490.91,490.91,2026-04-18T14:00:00,,google,false,false,,,system,2026-03-25T12:00:00,system,false,[],True,2026-10-24
bookeo_stockholm_001445,stockholm,customer_jessicapeter_stockholm_01445@example.com,Jessica Peters,741.927.0834,Northern Sauna Stockholm,Sauna 60 min,2026-03-12T16:30:00,2026-04-18T16:30:00,completed,3,297.0,245.45,245.45,2026-04-18T17:30:00,Member discount,instagram,false,false,,,system,2026-03-12T16:30:00,system,false,[],True,2026-04-30
bookeo_stockholm_001446,stockholm,customer_adriennegarc_stockholm_01446@example.com,Adrienne Garcia,9255296573,Northern Sauna Stockholm,Sauna 60 min,2026-02-28T20:30:00,2026-04-18T20:30:00,completed,5,495.0,409.09,409.09,2026-04-18T21:30:00,,direct,false,false,,,system,2026-02-28T20:30:00,system,false,[],False,
bookeo_stockholm_001447,stockholm,customer_megangould_stockholm_01447@example.com,Megan Gould,972-605-0465,Northern Sauna Stockholm,Sauna 60 min,2026-03-08T15:00:00,2026-04-18T15:00:00,completed,3,297.0,245.45,245.45,2026-04-18T16:00:00,,newsletter,false,false,,,system,2026-03-08T15:00:00,system,false,[],False,
bookeo_helsinki_001080,helsinki,customer_roberthowe_helsinki_01080@example.com,Robert Howe,(571)431-2401,Northern Sauna Helsinki,Sauna 60 min,2026-02-24T18:15:00,2026-04-18T18:15:00,completed,3,297.0,245.45,245.45,2026-04-18T19:15:00,,affiliate,false,false,,,system,2026-02-24T18:15:00,system,false,[],False,
bookeo_helsinki_001081,helsinki,customer_davidyoung_helsinki_01081@example.com,David Young,497.585.0375,Northern Sauna Helsinki,Sauna 120 min,2026-03-07T16:15:00,2026-04-18T16:15:00,completed,2,198.0,163.64,163.64,2026-04-18T18:15:00,,instagram,false,false,,,system,2026-03-07T16:15:00,system,false,[],False,
bookeo_helsinki_001082,helsinki,customer_jacobtodd_helsinki_01082@example.com,Jacob Todd,+1-549-592-0867x5019,Northern Sauna Helsinki,Sauna 120 min,2026-04-12T13:15:00,2026-04-18T13:15:00,completed,5,495.0,409.09,409.09,2026-04-18T15:15:00,,,false,false,,,system,2026-04-12T13:15:00,system,false,[],True,2026-06-21
bookeo_helsinki_001083,helsinki,customer_stacytorres_helsinki_01083@example.com,Stacy Torres,+1-765-391-5327x63956,Northern Sauna Helsinki,Sauna 120 min,2026-03-13T11:45:00,2026-04-18T11:45:00,completed,4,396.0,327.27,327.27,2026-04-18T13:45:00,,,false,false,,,system,2026-03-13T11:45:00,system,false,[],True,2027-03-18
bookeo_oslo_001013,oslo,customer_chadlewis_oslo_01013@example.com,Chad Lewis,001-804-385-5131x38436,Northern Sauna Oslo,Sauna 90 min,2026-02-25T10:30:00,2026-04-18T10:30:00,completed,3,297.0,245.45,245.45,2026-04-18T12:00:00,Member discount,google,false,false,,,system,2026-02-25T10:30:00,system,false,[],False,
bookeo_oslo_001014,oslo,customer_angelaward_oslo_01014@example.com,Angela Ward,288.245.7750x29759,Northern Sauna Oslo,Sauna 60 min,2026-03-06T14:30:00,2026-04-18T14:30:00,completed,2,198.0,163.64,163.64,2026-04-18T15:30:00,,direct,false,false,,,system,2026-03-06T14:30:00,system,false,[],False,
bookeo_oslo_001015,oslo,customer_benjamingarc_oslo_01015@example.com,Benjamin Garcia,905-328-5893x08210,Northern Sauna Oslo,Sauna 120 min,2026-04-15T11:45:00,2026-04-18T11:45:00,completed,3,297.0,245.45,245.45,2026-04-18T13:45:00,,google,false,false,,,system,2026-04-15T11:45:00,system,false,[],True,2026-11-04
bookeo_copenhagen_001006,copenhagen,customer_katiemendoza_copenhagen_01006@example.com,Katie Mendoza,998.408.7456x3473,Northern Sauna Copenhagen,Sauna 90 min,2026-04-17T11:15:00,2026-04-18T11:15:00,completed,1,99.0,81.82,81.82,2026-04-18T12:45:00,,gift_card,false,false,,,system,2026-04-17T11:15:00,system,false,[],True,2026-11-15
bookeo_copenhagen_001007,copenhagen,customer_kristenbrown_copenhagen_01007@example.com,Kristen Brown,001-830-263-3861,Northern Sauna Copenhagen,Sauna 60 min,2026-03-12T20:00:00,2026-04-18T20:00:00,completed,2,198.0,163.64,163.64,2026-04-18T21:00:00,,,false,false,,,system,2026-03-12T20:00:00,system,false,[],False,
bookeo_gothenburg_000690,gothenburg,customer_charlesdeleo_gothenburg_00690@example.com,Charles Deleon,+1-521-478-2771x05018,Northern Sauna Gothenburg,Sauna 120 min,2026-04-02T18:15:00,2026-04-18T18:15:00,completed,3,297.0,245.45,245.45,2026-04-18T20:15:00,Member discount,instagram,false,false,,,system,2026-04-02T18:15:00,system,false,[],False,
bookeo_gothenburg_000691,gothenburg,customer_eugenehernan_gothenburg_00691@example.com,Eugene Hernandez,583.608.3393,Northern Sauna Gothenburg,Sauna 120 min,2026-04-13T14:30:00,2026-04-18T14:30:00,completed,2,198.0,163.64,163.64,2026-04-18T16:30:00,,instagram,false,false,,,system,2026-04-13T14:30:00,system,false,[],False,
bookeo_bergen_000681,bergen,customer_christopherk_bergen_00681@example.com,Christopher Kane,(340)601-7425,Northern Sauna Bergen,Sauna 120 min,2026-04-15T11:30:00,2026-04-18T11:30:00,completed,4,396.0,327.27,327.27,2026-04-18T13:30:00,,google,false,false,,,system,2026-04-15T11:30:00,system,false,[],False,
bookeo_bergen_000682,bergen,customer_valerieallen_bergen_00682@example.com,Valerie Allen,233.767.0762,Northern Sauna Bergen,Sauna 120 min,2026-03-02T17:30:00,2026-04-18T17:30:00,completed,4,396.0,327.27,327.27,2026-04-18T19:30:00,Spring offer,instagram,false,false,,,system,2026-03-02T17:30:00,system,false,[],False,
bookeo_bergen_000683,bergen,customer_aliciataylor_bergen_00683@example.com,Alicia Taylor,940-884-7710x0275,Northern Sauna Bergen,Sauna 120 min,2026-03-30T20:30:00,2026-04-18T20:30:00,completed,4,396.0,327.27,327.27,2026-04-18T22:30:00,Member discount,facebook,false,false,,,system,2026-03-30T20:30:00,system,false,[],True,2026-07-02
bookeo_stockholm_001448,stockholm,customer_karencrawfor_stockholm_01448@example.com,Karen Crawford,516-849-0248,Northern Sauna Stockholm,Sauna 60 min,2026-03-23T14:30:00,2026-04-19T14:30:00,completed,5,495.0,409.09,409.09,2026-04-19T15:30:00,Spring offer,direct,false,false,,,system,2026-03-23T14:30:00,system,false,[],False,
bookeo_stockholm_001449,stockholm,customer_evelynnewman_stockholm_01449@example.com,Evelyn Newman,+1-576-330-7287x2757,Northern Sauna Stockholm,Sauna 60 min,2026-03-27T18:45:00,2026-04-19T18:45:00,completed,2,198.0,163.64,163.64,2026-04-19T19:45:00,,,false,false,,,system,2026-03-27T18:45:00,system,false,[],False,
bookeo_stockholm_001450,stockholm,customer_kristinthomp_stockholm_01450@example.com,Kristin Thompson,001-991-631-3386x0792,Northern Sauna Stockholm,Sauna 90 min,2026-03-15T10:15:00,2026-04-19T10:15:00,completed,3,297.0,245.45,245.45,2026-04-19T11:45:00,,google,false,false,,,system,2026-03-15T10:15:00,system,false,[],False,
bookeo_stockholm_001451,stockholm,customer_virginiawalt_stockholm_01451@example.com,Virginia Walter,(822)525-4463,Northern Sauna Stockholm,Sauna 60 min,2026-02-22T17:30:00,2026-04-19T17:30:00,completed,1,99.0,81.82,81.82,2026-04-19T18:30:00,Spring offer,instagram,false,false,,,system,2026-02-22T17:30:00,system,false,[],False,
bookeo_helsinki_001084,helsinki,customer_meganjensen_helsinki_01084@example.com,Megan Jensen,(866)591-9769,Northern Sauna Helsinki,Sauna 90 min,2026-03-29T15:00:00,2026-04-19T15:00:00,completed,2,198.0,163.64,163.64,2026-04-19T16:30:00,,google,false,false,,,system,2026-03-29T15:00:00,system,false,[],True,2027-01-28
bookeo_helsinki_001085,helsinki,customer_apriltrujill_helsinki_01085@example.com,April Trujillo,659-684-4967,Northern Sauna Helsinki,Sauna 60 min,2026-04-17T16:00:00,2026-04-19T16:00:00,completed,3,297.0,245.45,245.45,2026-04-19T17:00:00,,google,false,false,,,system,2026-04-17T16:00:00,system,false,[],True,2026-10-12
bookeo_oslo_001016,oslo,customer_stevencharle_oslo_01016@example.com,Steven Charles,256.394.8564x8309,Northern Sauna Oslo,Sauna 120 min,2026-03-27T13:00:00,2026-04-19T13:00:00,completed,2,198.0,163.64,163.64,2026-04-19T15:00:00,,google,false,false,,,system,2026-03-27T13:00:00,system,false,[],True,2026-07-25
bookeo_oslo_001017,oslo,customer_anthonygray_oslo_01017@example.com,Anthony Gray,703-735-6264x0859,Northern Sauna Oslo,Sauna 60 min,2026-03-31T15:15:00,2026-04-19T15:15:00,completed,1,99.0,81.82,81.82,2026-04-19T16:15:00,,google,false,false,,,system,2026-03-31T15:15:00,system,false,[],False,
bookeo_oslo_001018,oslo,customer_paulburke_oslo_01018@example.com,Paul Burke,422.881.6059x605,Northern Sauna Oslo,Sauna 90 min,2026-02-23T17:45:00,2026-04-19T17:45:00,completed,2,198.0,163.64,163.64,2026-04-19T19:15:00,,gift_card,false,false,,,system,2026-02-23T17:45:00,system,false,[],True,2026-06-25
bookeo_copenhagen_001008,copenhagen,customer_stephengarza_copenhagen_01008@example.com,Stephen Garza,481.697.6731x481,Northern Sauna Copenhagen,Sauna 60 min,2026-03-15T15:15:00,2026-04-19T15:15:00,completed,2,198.0,163.64,163.64,2026-04-19T16:15:00,,facebook,false,false,,,system,2026-03-15T15:15:00,system,false,[],True,2027-02-10
bookeo_copenhagen_001009,copenhagen,customer_tanyamckenzi_copenhagen_01009@example.com,Tanya Mckenzie,(460)250-2065x157,Northern Sauna Copenhagen,Sauna 60 min,2026-03-22T14:15:00,2026-04-19T14:15:00,completed,2,198.0,163.64,163.64,2026-04-19T15:15:00,,,false,false,,,system,2026-03-22T14:15:00,system,false,[],False,
bookeo_copenhagen_001010,copenhagen,customer_matthewwilso_copenhagen_01010@example.com,Matthew Wilson,001-790-853-6263x9638,Northern Sauna Copenhagen,Sauna 90 min,2026-02-22T18:30:00,2026-04-19T18:30:00,completed,3,297.0,245.45,245.45,2026-04-19T20:00:00,,referral,false,false,,,system,2026-02-22T18:30:00,system,false,[],False,
bookeo_gothenburg_000692,gothenburg,customer_heidilewis_gothenburg_00692@example.com,Heidi Lewis,(256)365-4819,Northern Sauna Gothenburg,Sauna 90 min,2026-03-22T16:45:00,2026-04-19T16:45:00,canceled,2,198.0,163.64,0.0,2026-04-19T18:15:00,,newsletter,false,true,2026-03-22T16:45:00,customer,system,2026-03-22T16:45:00,customer,false,[],True,2027-02-07
bookeo_gothenburg_000693,gothenburg,customer_ashleywillia_gothenburg_00693@example.com,Ashley Williams,882.911.7643x9960,Northern Sauna Gothenburg,Sauna 90 min,2026-03-01T15:15:00,2026-04-19T15:15:00,completed,2,198.0,163.64,163.64,2026-04-19T16:45:00,,facebook,false,false,,,system,2026-03-01T15:15:00,system,false,[],False,
bookeo_bergen_000684,bergen,customer_dennisholt_bergen_00684@example.com,Dennis Holt,(307)512-9725x887,Northern Sauna Bergen,Sauna 90 min,2026-03-02T20:45:00,2026-04-19T20:45:00,completed,3,297.0,245.45,245.45,2026-04-19T22:15:00,,instagram,false,false,,,system,2026-03-02T20:45:00,system,false,[],True,2026-12-09
bookeo_bergen_000685,bergen,customer_robertbaird_bergen_00685@example.com,Robert Baird,475.642.8900x56741,Northern Sauna Bergen,Sauna 120 min,2026-03-13T16:30:00,2026-04-19T16:30:00,completed,3,297.0,245.45,245.45,2026-04-19T18:30:00,,facebook,false,false,,,system,2026-03-13T16:30:00,system,false,[],True,2026-08-02
bookeo_bergen_000686,bergen,customer_amandajohnso_bergen_00686@example.com,Amanda Johnson,983-991-7300x865,Northern Sauna Bergen,Sauna 90 min,2026-04-03T12:00:00,2026-04-19T12:00:00,completed,2,198.0,163.64,163.64,2026-04-19T13:30:00,,facebook,false,false,,,system,2026-04-03T12:00:00,system,false,[],True,2026-06-04
bookeo_bergen_000687,bergen,customer_rachelramire_bergen_00687@example.com,Rachel Ramirez,001-857-442-9943x21596,Northern Sauna Bergen,Sauna 60 min,2026-03-29T13:00:00,2026-04-19T13:00:00,completed,2,198.0,163.64,163.64,2026-04-19T14:00:00,,instagram,false,false,,,system,2026-03-29T13:00:00,system,false,[],True,2026-05-24
bookeo_stockholm_001452,stockholm,customer_nicolelewis_stockholm_01452@example.com,Nicole Lewis,+1-973-793-7073x4856,Northern Sauna Stockholm,Sauna 60 min,2026-03-05T11:15:00,2026-04-20T11:15:00,completed,2,198.0,163.64,163.64,2026-04-20T12:15:00,Spring offer,direct,false,false,,,system,2026-03-05T11:15:00,system,false,[],True,2026-08-05
bookeo_stockholm_001453,stockholm,customer_victoriasant_stockholm_01453@example.com,Victoria Santos,+1-400-997-4993x757,Northern Sauna Stockholm,Sauna 120 min,2026-03-08T14:45:00,2026-04-20T14:45:00,completed,1,99.0,81.82,81.82,2026-04-20T16:45:00,,,false,false,,,system,2026-03-08T14:45:00,system,false,[],True,2027-01-24
bookeo_stockholm_001454,stockholm,customer_michellebroo_stockholm_01454@example.com,Michelle Brooks,616.665.0434,Northern Sauna Stockholm,Sauna 60 min,2026-03-06T16:15:00,2026-04-20T16:15:00,completed,3,297.0,245.45,245.45,2026-04-20T17:15:00,,newsletter,false,false,,,system,2026-03-06T16:15:00,system,false,[],True,2026-10-09
bookeo_stockholm_001455,stockholm,customer_nicholasroy_stockholm_01455@example.com,Nicholas Roy,417-671-6230,Northern Sauna Stockholm,Sauna 90 min,2026-03-27T15:45:00,2026-04-20T15:45:00,completed,4,396.0,327.27,327.27,2026-04-20T17:15:00,,newsletter,false,false,,,system,2026-03-27T15:45:00,system,false,[],False,
bookeo_stockholm_001456,stockholm,customer_brittneycros_stockholm_01456@example.com,Brittney Crosby,413.720.2725x75226,Northern Sauna Stockholm,Sauna 120 min,2026-04-04T18:15:00,2026-04-20T18:15:00,completed,3,297.0,245.45,245.45,2026-04-20T20:15:00,,,false,false,,,system,2026-04-04T18:15:00,system,false,[],True,2026-10-14
bookeo_helsinki_001086,helsinki,customer_josephwilson_helsinki_01086@example.com,Joseph Wilson,(829)730-1179,Northern Sauna Helsinki,Sauna 90 min,2026-03-02T14:15:00,2026-04-20T14:15:00,completed,3,297.0,245.45,245.45,2026-04-20T15:45:00,,direct,false,false,,,system,2026-03-02T14:15:00,system,false,[],False,
bookeo_helsinki_001087,helsinki,customer_edwinpoole_helsinki_01087@example.com,Edwin Poole,001-285-349-1248x6680,Northern Sauna Helsinki,Sauna 90 min,2026-03-16T19:00:00,2026-04-20T19:00:00,completed,5,495.0,409.09,409.09,2026-04-20T20:30:00,,facebook,false,false,,,system,2026-03-16T19:00:00,system,false,[],True,2026-07-22
bookeo_helsinki_001088,helsinki,customer_jameswilson_helsinki_01088@example.com,James Wilson,477.201.4389,Northern Sauna Helsinki,Sauna 60 min,2026-03-04T20:00:00,2026-04-20T20:00:00,completed,2,198.0,163.64,163.64,2026-04-20T21:00:00,Spring offer,,false,false,,,system,2026-03-04T20:00:00,system,false,[],True,2026-05-06
bookeo_oslo_001019,oslo,customer_robinpowell_oslo_01019@example.com,Robin Powell,985-221-1017x99207,Northern Sauna Oslo,Sauna 90 min,2026-03-16T18:00:00,2026-04-20T18:00:00,canceled,2,198.0,163.64,0.0,2026-04-20T19:30:00,,referral,false,true,2026-03-19T18:00:00,customer,system,2026-03-19T18:00:00,customer,false,[],True,2026-05-30
bookeo_copenhagen_001011,copenhagen,customer_johnleach_copenhagen_01011@example.com,John Leach,(797)953-3356,Northern Sauna Copenhagen,Sauna 90 min,2026-04-10T16:45:00,2026-04-20T16:45:00,completed,4,396.0,327.27,327.27,2026-04-20T18:15:00,Member discount,direct,false,false,,,system,2026-04-10T16:45:00,system,false,[],False,
bookeo_copenhagen_001012,copenhagen,customer_christiantor_copenhagen_01012@example.com,Christian Torres,8125884529,Northern Sauna Copenhagen,Sauna 120 min,2026-02-19T15:45:00,2026-04-20T15:45:00,completed,3,297.0,245.45,245.45,2026-04-20T17:45:00,,,false,false,,,system,2026-02-19T15:45:00,system,false,[],False,
bookeo_copenhagen_001013,copenhagen,customer_louisjimenez_copenhagen_01013@example.com,Louis Jimenez,(269)970-7279,Northern Sauna Copenhagen,Sauna 90 min,2026-03-05T10:45:00,2026-04-20T10:45:00,completed,3,297.0,245.45,245.45,2026-04-20T12:15:00,,direct,false,false,,,system,2026-03-05T10:45:00,system,false,[],True,2026-05-21
bookeo_copenhagen_001014,copenhagen,customer_matthewreeve_copenhagen_01014@example.com,Matthew Reeves,+1-516-897-5078,Northern Sauna Copenhagen,Sauna 60 min,2026-03-30T20:45:00,2026-04-20T20:45:00,completed,4,396.0,327.27,327.27,2026-04-20T21:45:00,,instagram,false,false,,,system,2026-03-30T20:45:00,system,false,[],False,
bookeo_bergen_000688,bergen,customer_haleybailey_bergen_00688@example.com,Haley Bailey,+1-991-735-4665x228,Northern Sauna Bergen,Sauna 60 min,2026-04-14T11:15:00,2026-04-20T11:15:00,completed,1,99.0,81.82,81.82,2026-04-20T12:15:00,,,false,false,,,system,2026-04-14T11:15:00,system,false,[],True,2026-06-25
bookeo_stockholm_001457,stockholm,customer_michellesala_stockholm_01457@example.com,Michelle Salazar,+1-968-886-0102x56982,Northern Sauna Stockholm,Sauna 90 min,2026-03-21T15:00:00,2026-04-21T15:00:00,canceled,3,297.0,245.45,0.0,2026-04-21T16:30:00,Member discount,,false,true,2026-03-23T15:00:00,customer,system,2026-03-23T15:00:00,customer,false,[],True,2026-05-30
bookeo_stockholm_001458,stockholm,customer_lauracharles_stockholm_01458@example.com,Laura Charles,001-614-268-9896x32775,Northern Sauna Stockholm,Sauna 120 min,2026-03-13T10:15:00,2026-04-21T10:15:00,completed,4,396.0,327.27,327.27,2026-04-21T12:15:00,,facebook,false,false,,,system,2026-03-13T10:15:00,system,false,[],True,2026-11-16
bookeo_stockholm_001459,stockholm,customer_jackiebarry_stockholm_01459@example.com,Jackie Barry,+1-734-784-0362,Northern Sauna Stockholm,Sauna 90 min,2026-03-22T17:15:00,2026-04-21T17:15:00,completed,4,396.0,327.27,327.27,2026-04-21T18:45:00,,facebook,false,false,,,system,2026-03-22T17:15:00,system,false,[],False,
bookeo_stockholm_001460,stockholm,customer_stephenolson_stockholm_01460@example.com,Stephen Olson,(389)470-9268,Northern Sauna Stockholm,Sauna 60 min,2026-03-06T20:15:00,2026-04-21T20:15:00,completed,2,198.0,163.64,163.64,2026-04-21T21:15:00,Spring offer,,false,false,,,system,2026-03-06T20:15:00,system,false,[],True,2026-12-14
bookeo_stockholm_001461,stockholm,customer_arielfernand_stockholm_01461@example.com,Ariel Fernandez,+1-985-833-9295,Northern Sauna Stockholm,Sauna 120 min,2026-02-26T11:45:00,2026-04-21T11:45:00,completed,2,198.0,163.64,163.64,2026-04-21T13:45:00,,,false,false,,,system,2026-02-26T11:45:00,system,false,[],False,
bookeo_stockholm_001462,stockholm,customer_hannahsmith_stockholm_01462@example.com,Hannah Smith,+1-552-356-3080x000,Northern Sauna Stockholm,Sauna 60 min,2026-04-05T11:15:00,2026-04-21T11:15:00,completed,3,297.0,245.45,245.45,2026-04-21T12:15:00,,direct,false,false,,,system,2026-04-05T11:15:00,system,false,[],True,2027-04-03
bookeo_stockholm_001463,stockholm,customer_stevennelson_stockholm_01463@example.com,Steven Nelson,326-400-9103,Northern Sauna Stockholm,Sauna 60 min,2026-04-02T15:45:00,2026-04-21T15:45:00,completed,4,396.0,327.27,327.27,2026-04-21T16:45:00,Spring offer,direct,false,false,,,system,2026-04-02T15:45:00,system,false,[],False,
bookeo_stockholm_001464,stockholm,customer_jillsims_stockholm_01464@example.com,Jill Sims,+1-694-247-4622x696,Northern Sauna Stockholm,Sauna 60 min,2026-03-13T11:45:00,2026-04-21T11:45:00,completed,1,99.0,81.82,81.82,2026-04-21T12:45:00,,instagram,false,false,,,system,2026-03-13T11:45:00,system,false,[],False,
bookeo_stockholm_001465,stockholm,customer_mrjoshuawalk_stockholm_01465@example.com,Mr. Joshua Walker Jr.,(234)755-5470x6078,Northern Sauna Stockholm,Sauna 60 min,2026-04-12T10:30:00,2026-04-21T10:30:00,completed,2,198.0,163.64,163.64,2026-04-21T11:30:00,,gift_card,false,false,,,system,2026-04-12T10:30:00,system,false,[],False,
bookeo_oslo_001020,oslo,customer_jeremyeveret_oslo_01020@example.com,Jeremy Everett,001-989-897-9011,Northern Sauna Oslo,Sauna 90 min,2026-03-24T11:15:00,2026-04-21T11:15:00,completed,2,198.0,163.64,163.64,2026-04-21T12:45:00,Member discount,facebook,false,false,,,system,2026-03-24T11:15:00,system,false,[],True,2026-11-29
bookeo_oslo_001021,oslo,customer_stevenfrye_oslo_01021@example.com,Steven Frye,473.714.5033x15235,Northern Sauna Oslo,Sauna 60 min,2026-04-18T16:45:00,2026-04-21T16:45:00,completed,5,495.0,409.09,409.09,2026-04-21T17:45:00,,instagram,false,false,,,system,2026-04-18T16:45:00,system,false,[],True,2027-03-10
bookeo_copenhagen_001015,copenhagen,customer_christopherj_copenhagen_01015@example.com,Christopher Johnson,+1-312-374-9939x1900,Northern Sauna Copenhagen,Sauna 90 min,2026-02-20T19:45:00,2026-04-21T19:45:00,completed,3,297.0,245.45,245.45,2026-04-21T21:15:00,,google,false,false,,,system,2026-02-20T19:45:00,system,false,[],True,2027-01-14
bookeo_copenhagen_001016,copenhagen,customer_derrickbrown_copenhagen_01016@example.com,Derrick Brown,772-434-4677,Northern Sauna Copenhagen,Sauna 60 min,2026-03-19T11:00:00,2026-04-21T11:00:00,completed,4,396.0,327.27,327.27,2026-04-21T12:00:00,,,false,false,,,system,2026-03-19T11:00:00,system,false,[],False,
bookeo_gothenburg_000694,gothenburg,customer_kristatodd_gothenburg_00694@example.com,Krista Todd,001-408-526-8154,Northern Sauna Gothenburg,Sauna 120 min,2026-03-04T16:30:00,2026-04-21T16:30:00,completed,2,198.0,163.64,163.64,2026-04-21T18:30:00,,direct,false,false,,,system,2026-03-04T16:30:00,system,false,[],False,
bookeo_bergen_000689,bergen,customer_laurenvargas_bergen_00689@example.com,Lauren Vargas,+1-288-304-9198x170,Northern Sauna Bergen,Sauna 90 min,2026-03-02T16:45:00,2026-04-21T16:45:00,completed,5,495.0,409.09,409.09,2026-04-21T18:15:00,,newsletter,false,false,,,system,2026-03-02T16:45:00,system,false,[],True,2027-01-16
bookeo_bergen_000690,bergen,customer_jacquelinewi_bergen_00690@example.com,Jacqueline Wilson,001-977-407-4434,Northern Sauna Bergen,Sauna 60 min,2026-04-19T12:30:00,2026-04-21T12:30:00,completed,4,396.0,327.27,327.27,2026-04-21T13:30:00,,direct,false,false,,,system,2026-04-19T12:30:00,system,false,[],True,2027-03-29
bookeo_bergen_000691,bergen,customer_stevenowens_bergen_00691@example.com,Steven Owens,001-238-491-4550x5642,Northern Sauna Bergen,Sauna 60 min,2026-02-22T19:45:00,2026-04-21T19:45:00,completed,2,198.0,163.64,163.64,2026-04-21T20:45:00,,google,false,false,,,system,2026-02-22T19:45:00,system,false,[],False,
bookeo_bergen_000692,bergen,customer_javierhull_bergen_00692@example.com,Javier Hull,(485)695-2529,Northern Sauna Bergen,Sauna 120 min,2026-03-28T15:45:00,2026-04-21T15:45:00,completed,1,99.0,81.82,81.82,2026-04-21T17:45:00,,referral,false,false,,,system,2026-03-28T15:45:00,system,false,[],True,2026-08-15
bookeo_stockholm_001466,stockholm,customer_melissafloyd_stockholm_01466@example.com,Melissa Floyd,001-304-525-8432,Northern Sauna Stockholm,Sauna 120 min,2026-04-15T16:45:00,2026-04-22T16:45:00,completed,3,297.0,245.45,245.45,2026-04-22T18:45:00,,newsletter,false,false,,,system,2026-04-15T16:45:00,system,false,[],True,2026-09-26
